run,game,pass,turn,level,turns_since_level_start,rounds,asst_chars,loose,any_field,World model,Goal model,Action model,Recent findings,Open questions,Plan,Cross-level notes
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,8,1,7,1,403,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,9,1,8,2,663,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,10,1,9,1,597,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,11,1,10,1,483,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,12,1,11,2,1084,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,13,1,12,1,404,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,14,1,13,1,444,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,15,1,14,1,242,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,16,1,15,1,241,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,17,1,16,2,776,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,18,1,17,1,487,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,19,1,18,1,222,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,20,1,19,2,694,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,21,1,20,1,380,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,22,1,21,1,829,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,23,1,22,1,131,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,24,1,23,1,180,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,25,1,24,1,95,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,26,1,25,1,200,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,27,1,26,1,74,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,28,1,27,1,132,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,29,1,28,1,125,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,30,1,29,1,377,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,31,1,30,2,578,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,32,1,31,1,114,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,33,1,32,1,228,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,34,1,33,1,107,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,35,1,34,1,77,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,36,1,35,1,134,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,37,1,36,1,1454,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,38,1,37,1,777,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,39,1,38,2,693,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,40,1,39,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,41,1,40,1,133,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,42,1,41,1,375,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,43,1,42,1,281,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,44,1,43,1,484,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,45,1,44,1,189,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,46,1,45,1,238,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,47,1,46,1,177,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,1,48,1,47,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,4,1,3,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,5,1,4,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,6,1,5,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,7,1,6,2,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,8,1,7,3,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,9,1,8,3,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,10,1,9,6,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,11,1,10,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,12,1,11,2,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,13,1,12,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,14,1,13,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,15,1,14,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,16,1,15,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,17,1,16,2,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,18,1,17,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,19,1,18,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,20,1,19,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,21,1,20,2,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,22,1,21,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,23,1,22,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,24,1,23,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,25,1,24,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,2,26,1,25,2,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,1,1,0,1,499,1,1,1,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,2,1,1,1,606,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,3,1,2,1,448,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,4,1,3,1,499,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,5,1,4,1,699,1,1,1,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,6,1,5,1,355,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,7,1,6,1,282,1,1,1,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,8,1,7,1,319,1,1,1,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,9,2,0,1,904,1,1,1,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,10,2,1,1,352,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,11,2,2,1,538,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,12,2,3,1,1000,1,1,0,0,0,0,0,1,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,13,2,4,2,821,1,1,1,0,0,0,0,1,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,14,2,5,1,814,0,1,0,0,0,0,1,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,15,2,6,3,1028,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,16,2,7,1,253,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,17,2,8,10,4070,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,18,2,9,1,486,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,19,2,10,1,287,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,3,20,2,11,5,1084,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,1,1,0,1,431,1,1,1,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,2,1,1,1,341,1,1,0,0,0,0,0,1,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,3,1,2,3,1442,1,1,0,0,0,0,0,1,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,4,1,3,1,505,1,1,0,0,0,0,0,1,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,5,2,0,1,191,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,6,2,1,1,759,1,1,0,0,0,0,0,1,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,7,2,2,1,340,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,8,2,3,1,482,0,1,0,0,0,0,0,1,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,9,2,4,10,1464,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,10,2,5,5,1771,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,11,2,6,2,610,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,cn04-2fe56bfb,4,12,2,7,2,238,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,1,1,0,1,266,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,2,1,1,1,482,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,3,1,2,1,255,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,4,1,3,1,201,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,5,1,4,1,221,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,6,1,5,1,262,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,7,1,6,1,204,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,8,1,7,1,197,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,9,1,8,1,250,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,10,1,9,1,245,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,11,1,10,2,595,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,12,1,11,1,199,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,13,1,12,1,306,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,14,1,13,1,309,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,15,1,14,1,222,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,16,1,15,2,741,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,17,1,16,2,640,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,18,1,17,1,300,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,19,1,18,1,243,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,20,1,19,1,385,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,21,1,20,1,305,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,22,1,21,1,198,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,23,1,22,3,911,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,24,1,23,1,315,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,25,1,24,1,111,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,26,1,25,1,630,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,27,1,26,2,1730,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,28,1,27,1,141,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,29,1,28,1,317,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,30,1,29,1,153,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,31,1,30,2,426,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,32,1,31,1,374,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,33,1,32,1,603,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,34,1,33,1,211,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,35,1,34,1,236,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,36,1,35,1,137,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,37,1,36,1,180,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,38,1,37,1,109,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,39,1,38,1,135,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,40,1,39,1,267,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,41,1,40,1,263,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,42,1,41,1,98,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,43,1,42,1,134,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,44,1,43,1,126,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,45,1,44,3,3977,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,46,1,45,1,264,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,47,1,46,1,328,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,48,1,47,1,248,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,49,1,48,1,274,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,50,1,49,1,285,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,0,51,1,50,1,266,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,1,1,0,1,1267,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,2,1,1,1,651,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,3,1,2,1,339,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,4,1,3,1,422,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,5,1,4,1,284,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,6,1,5,1,121,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,7,1,6,1,165,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,8,1,7,1,1080,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,9,1,8,1,307,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,10,1,9,1,511,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,11,1,10,1,717,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,12,1,11,1,247,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,13,1,12,2,422,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,14,1,13,1,456,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,15,1,14,1,409,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,16,1,15,1,460,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,17,2,0,1,588,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,18,2,1,1,767,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,19,2,2,1,592,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,20,2,3,1,563,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,21,2,4,1,417,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,22,2,5,1,408,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,23,2,6,1,1153,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,24,2,7,1,734,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,25,2,8,1,470,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,26,2,9,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,27,2,10,1,478,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,28,2,11,1,743,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,29,2,12,1,160,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,30,2,13,1,90,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,31,2,14,1,77,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,32,2,15,2,543,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,33,2,16,1,211,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,34,2,17,1,311,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,35,2,18,1,290,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,36,2,19,1,599,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,37,2,20,1,546,0,1,0,0,0,0,0,1,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,38,3,0,1,283,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,39,3,1,1,636,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,40,3,2,1,126,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,41,3,3,1,438,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,1,42,3,4,1,331,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,1,1,0,1,523,1,1,1,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,2,1,1,1,201,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,3,1,2,1,235,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,4,1,3,1,347,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,5,1,4,1,150,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,6,1,5,1,0,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,7,1,6,1,297,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,8,1,7,1,126,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,9,1,8,1,570,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,10,1,9,1,179,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,11,1,10,1,574,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,12,1,11,1,225,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,13,1,12,1,473,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,14,1,13,1,116,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,15,1,14,2,449,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,16,1,15,1,75,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,17,1,16,1,469,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,18,1,17,1,128,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,19,1,18,1,513,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,20,1,19,1,572,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,21,1,20,1,504,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,22,1,21,1,345,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,23,1,22,1,298,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,24,1,23,1,116,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,25,1,24,1,205,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,26,1,25,1,139,1,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,27,1,26,1,101,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,28,1,27,1,522,0,0,0,0,0,0,0,0,0
20260831_083143_remove_model_headings_and_game_priors,dc22-fdcac232,2,29,1,28,2,977,1,1,0,0,0,0,0,1,0
